Alison Plowden	5
Northern royal albatross	4
Woodrow Wilson Junior High School (Eugene, Oregon)	2
Life's Lottery	14
Ben & Jason	5
Longwood (Milton, North Carolina)	2
William H. H. Ross	6
Harris and Selwyn Theaters	6
Eremophila conglomerata	5
Ivo Urbančič	0
Peguis Juniors	7
Anne Hatchard	4
Detonator Orgun	7
Barmouth & Dyffryn United F.C.	3
High Speed Photometer	13
Rutger Macklean	10
Ragnhild Eriksdotter	9
Frederick Lawson Whitlock	5
Western Sussex Hospitals NHS Foundation Trust	15
Ross Edwards	135
The Fishermen (Hans Kirk novel)	2
Pseudactinoceras	7
Molien series	7
1930 South Australian state election	2
Richard Mulligan	61
Kānāwai Māmalahoe	0
Stellify Media	30
La Bella Mafia	35
The Amalgamation Polka	7
George Herzog (ethnomusicologist)	2
Thomas P. Bussey	2
Church of Central Africa Presbyterian – Synod of Livingstonia	3
All by Myself (Irving Berlin song)	2
Carpelan	74
The Wreaking	5
Aleks Buda	8
Isabella Frances Romer	9
Tahmasp's campaign of 1731	1
Holt County Courthouse	4
Hogsback Brewing Company	5
M163 VADS	14
Gertrude des Clayes	4
Stahl Stenslie	6
David William Baker	4
Castle Rock Butte	8
Indianapolis Early Music	11
Numark Pro TT-2	5
Lo Nuestro Awards	408
Patricia Roppel	3
SSQ Financial Group	10
Flavio Gioja	4
TransUnion CIBIL	10
Zafar Masud	3
Golden Isles of Georgia	14
Hanxi Changlong station	2
Norman Olson	7
François Marquet	0
Park Si-yeon	39
Al-Bira, Baysan	2
Muscular Dystrophy Association	201
Incomplete comparison	2
Owen Biddle Sr.	6
Debbie Freeman	6
Damon Young	12
Kunzea jucunda	8
Jesus movement	110
Weinheim Longhorns	7
Héctor-Neri Castañeda	0
Charles Marson	14
Disability benefits	14
Ring 8 and New York State Boxing Hall of Fame	4
Aire Cathedral	8
The Reason for God	10
True to Self	27
Asia-Pacific Management Accounting Association	5
Isaac Gubel	6
Johnson Mesa	17
2018 Southern Conference Baseball Tournament	4
Jamiatur Rasheed, Karachi	5
Minna Rozen	9
Brigham Young University	4267
The Three Little Stooges	5
Flag of Puerto Rico	10
Jonathan V. Last	8
SNCASE SE.200	5
MARC-8	13
Richard Harold Steinberg	6
Planet P Project	49
1870 Victorian football season	4
Khyal Muhammad	9
Sydney Chaplin (American actor)	2
Fabryka Samochodów Małolitrażowych	0
Saurashtra language	24
Pacific Symphony Youth Orchestra	9
Íñigo Vélez de Guevara, 7th Count of Oñate	0
Fabian Almazan	18
Nikopol Ferroalloy Plant	11
2000 FA Charity Shield	7
Füzuli	0
Toddlers' Truce	10
African Piano	5
One: The Movie	2
Parole Board of Canada	49
Charles Dingle	34
Yahya ibn Umar al-Lamtuni	6
Insane (cancelled video game)	2
EMD NW3	5
Our Brand Is Crisis (2005 film)	2
Noyb.eu	2
Aman Ali Khan	22
Arthur F. McClure II Archives and University Museum	2
St. Maurus Roman Catholic Church (Biehle, Missouri)	2
Indie Memphis	50
How High Is Up?	5
1977 Vanderbilt Commodores football team	4
Armed to the Teeth (Swollen Members album)	2
Ork (video game)	2
Notes on Democracy	5
Luhara	11
2015–16 New York Riveters season	4
Inspector Hornleigh	30
North Tustin, California	3
A Little Girl Lost	6
Zinc	3241
2012–13 Euro Hockey Tour	4
Andy Pimental	3
Singapore women's national cricket team	2
Keep It in the Family (film)	2
Ribet's theorem	16
Out of the Blue (Delta Goodrem song)	2
Battle of Lobositz	24
Blessed John Henry Newman Roman Catholic College	2
USS Martin (DE-30)	2
Shirley Jackson Award	104
293rd Combat Communications Squadron	4
M1917 Enfield	53
Dynasty Tactics 2	6
Pouteria eerwah	8
Stand, Greater Manchester	2
Dräger Ray	0
USS Hale (DD-133)	2
Mansfeld Mining Railway	5
Austin School of Film	14
Sam Billings	44
Karelia Brigade	16
Tomairangi Paki	6
John Henry Browne	16
Marpi Point Field	13
Memorial for the Victims of War from Novohrad-Volynskyi	2
2005 Eneco Tour	4
Latasha Byears	5
Georgian feudalism	13
Romkerhall	38
Swiss Verkehrskadetten Association	6
Thomas van Aalten	4
Pennsylvania Route 368	5
Birmingham Guild of Handicraft	14
Art Graham	16
HMS Newcastle (1653)	2
Aaron Travis (footballer)	2
Saha Expo	4
Edward Coxen	9
Curry	10564
Raploch Park	10
Shinee World IV	9
Buzz Clic	9
Alberto Antônio	0
Rovshan Abdullaoglu	4
Joe Magarac and His USA Citizen Papers	4
Navaga	65
Herbert of Derwentwater	9
El Faro (digital newspaper)	2
Pink Lady (TV series)	2
Citizens' Committee for Children	14
What a Girl Wants (Christina Aguilera song)	2
Defects per million opportunities	2
Emily Wants to Play	8
Stanerra	35
Assembly for the Sovereignty of the Peoples	9
Future Games	63
Delaware Run	30
Bobby Hill (King of the Hill)	2
Mimì Aylmer	0
William Borlase	138
John Dickson (New York politician)	2
Re Duke of Norfolk's Settlement Trusts	3
John Lyons (Dublin politician)	2
Helen Geake	15
3790 Raywilson	5
Elias Childe	7
Conyers Dill & Pearman	12
2013 Specialized–lululemon season	2
Adrian John	143
Interoception	13
Vervoost FV-3 Delphin	4
Mason Township, Lawrence County, Ohio	2
GeoCenter Møns Klint	8
Beast Man	79
Pierre Henri Joseph Baume	5
Melaleuca stenostachya	7
Simone (2002 film)	2
Mayureswar	109
AEDE	32
Albert Elay Shaltiel	6
Toyotomi, Hokkaido	2
Ganyesa	7
Mick Lynch (musician)	2
Chararic (Frankish king)	2
1967 Southeast Asian Peninsular Games	8
Khalid ibn Yazid al-Shaybani	9
Kami Cotler	7
Dissymmetry of lift	6
Aub Lawson	18
Flag of Iron	2
Tuxedo, Winnipeg	3
William Dickie	15
Single-instance storage	5
Afghans in Sweden	2
Joseph Yieleh Chireh	5
Beef cattle	39
Iosipos Moisiodax	8
2017 Kakkonen	2
Cambridge, Kentucky	2
Live at the Bayerischer Hof	4
Fiction (Yoga Lin album)	2
Rankine vortex	8
Load (album)	2
Dawson Dawson-Watson	9
Nerkin Getashen	10
Liobagrus	50
Science Laureates of the United States Act of 2013	10
Vedat Uysal	4
2012 Super League season results	4
Despondence in Islam	2
Asia Cup	1696
Goedele Liekens	5
Dipti Sharma	10
Umpleby	62
Widowed Parent's Allowance	8
Kinston Baptist-White Rock Presbyterian Church	5
Captain Aero Comics	13
Vân Phong Port	0
Maurice Agis	9
Rockland Boulders	50
Massingir District	13
Lembah Subang LRT station	9
Hyloxalus sauli	5
Live at Wembley July 16, 1988	21
Kabir Akhtar	8
Yandian, Hubei	3
Lesser kudu	6
Militär-Helikopter-Rettungsdienst	0
Primordial qigong	3
Augusto Álvarez Rodrich	0
George Sugarman	41
Nkinga	23
Robert E. Cowan	9
Master of Business Communication	6
Concordia Academy (Austin, Texas)	2
Rick Skindrud	3
Namaqualand 0-6-2 Clara Class	4
Constantine (departement)	2
Never Alone (Anja Nissen song)	2
Syphon Filter	157
Auditory neuropathy	11
Cottage Bakery	2
100% Cinta Indonesia	7
Ivan Hampden Jr.	4
Nina Youshkevitch	5
Chip Myers	6
Summer school	58
875th Bombardment Squadron	5
Elisabeth Kelan	10
Edgar Leslie	38
AWA Brass Knuckles Championship	7
Moortown, Leeds	6
Ranopiso	6
2011–12 ISU Junior Grand Prix	20
Indian Summer (1993 film)	2
Maryland Route 318	6
Matt Cushing	4
P6 (microarchitecture)	3
Ernesto Álvarez	0
Material handling	13
Narakasura	124
Grangewood Park	8
Delgany	81
Gear (comics)	2
Denis Meaney	5
Robert Townsend (author)	2
Basketball Wives LA (season 2)	2
Pam Allan	5
Yechezkel Shraga Halberstam	9
Konstantin Lopushansky	23
Gizeldon River	8
Nick Elliott	26
I. C. Vissarion	7
Charles Easley	2
John from Cincinnati	40
International Festival of Authors	32
Craig Duby	5
François-Josué de La Corne Dubreuil	0
Frederick W. Sears	4
Michiel van Hulten	5
Allowed to keep terms	4
Okan Avcı	7
Walter Brandorff	4
Premstätten	0
Vedapuriswarar Temple, Thiruvedhikudi	4
Beau Almodobar	4
La vie compliquée de Léa Olivier	0
Thurgarton, Norfolk	8
Smith Memorial Playground & Playhouse	5
Houlihan Smith & Company	6
Mike Bush	37
2014 BWF World Junior Championships – Teams event	2
Burke Roberts	7
The Tunnel of Love	35
Schweizer SGS 2-8	5
Phil Masinga	10
Benjamin Lancaster	11
Manchester Township, Freeborn County, Minnesota	2
Asa Charlton	5
Precursor (physics)	2
Lee Chong-min	2
Nemesis (rap crew)	2
Chesterton Rural District	5
Michael M. Wood	3
Shannon Corcoran	5
Grant Hodnett	5
Extension of University Education Act, 1959	3
Shire of Diamond Valley	14
Ron Smith (footballer, born 1936)	2
Ivo Gamulin Gianni	4
Serratia	124
Zhirnovsk	18
Café Jacques	0
Bug tracking system	3
Antipope Benedict X	78
2006–07 NCAA Division I men's basketball season	26
Bradley, Wisconsin	3
Pop Music Team	6
Archie Camden	19
Fixkes	9
John Henry Hopkins Jr.	10
Giuseppe Antonio Torri	19
The Tree of Crows	7
The Haunting of Toby Jugg	10
Tony Shaw	57
Andrzej Pitynski	9
Stock-Flow consistent model	3
1983 Ryder Cup	7
Andrew S. Tanenbaum	32
SX Centauri	10
Minolops pulcherrima	4
Koyunlu, Niğde	0
J. Alexander (model)	3
Adam Woodbury	7
Conus praecellens	4
Children's Memorial Health Institute	7
Restricted maximum likelihood	3
Margaret Williamson King	8
New College London	36
Alex Henry	25
Désiré Georges Jean Marie Bois	0
Spetchley	73
The Frenz Experiment	14
Augustus Prew	20
Style (manner of address)	2
Otto Wichterle	14
Joseph Toronto	13
Bushwood	69
St. Andrew's Church, Lübbecke	0
Zooflagellate	4
Hurricane Carlos (2015)	2
In punta di piedi	7
Gerry Ryan	238
Worthington-Simpson	34
Giovanni Battista Borghesi	3
Prasanna Kumar Tagore	18
Vecna	228
Josh Beckett	174
Uttank Vora	4
Aleksei Yeliseyev	14
Raniganj, Nepal	2
Cape eagle-owl	16
Christian Democrats for the Republic	8
George Nicolls	4
Noga Erez	6
Conversation poems	14
Closer (Tegan and Sara song)	2
Operations on the Ancre, January–March 1917	3
RAF Cluntoe	8
Donald Portway	4
Andrade (footballer, born 1957)	2
Mujer (album)	6
Root hair curling	4
Chic Hecht	9
Marie Powers	19
Phenethyl alcohol	9
French Quarter (Charleston, South Carolina)	2
St Lawrence's Church, Barton	2
Think Before You Speak (campaign)	2
That's Not My Name	33
Cranial vault	4
National Botanical Research Institute	36
Buli (film)	2
John Feilder	4
Standing Rules of the United States Senate, Rule II	2
Lawa, Punjab	2
Exoplanet naming convention	2
San Bruno, California	149
Yahya Haqqi	7
Big Bertha (howitzer)	3
2017 U.S. F2000 National Championship	6
Caloptilia celtidis	4
Trinity of Carnatic music	37
Radiometry	14
GT4 (Stuttgart)	2
Sherry Millner	4
Daito Bunka University	27
Jonah	5848
Cabo Prior Lighthouse	4
Regeneration (Doctor Who)	2
Richard Harrington Levet	5
1948 Rose Bowl	61
Low-code development platform	6
Geography of Suriname	2
James Horwill	23
David Walters (swimmer)	2
Dorado in Chinese astronomy	2
Southwest Philadelphia	99
Doo Rag (band)	2
Bake sale	9
Elizabeth Eggleston Seelye	9
Gembu, Nigeria	2
Podyjí National Park	0
Louny	103
Sue O'Connor	6
Into the Hot (Floy Joy album)	2
Renz Julian	4
Holzgerlingen	41
Lacroix-Trussant LT-51	2
Plattsburgh Pioneers	8
Amen (Peruvian band)	2
George Garden (minister)	2
John F. Forward Sr.	13
Ed Hannigan	33
Shelby, Alabama	13
Brigadoon	374
Gideon W. Thompson	8
Boneyard Beach (album)	2
Vladimir Krikunov	14
PHPEclipse	11
Invisible Men	158
Donna N. Schuster	4
Order of the Cross of the Eagle	32
Willard Gildersleeve	2
Central Park Historic District (Two Rivers, Wisconsin)	2
Jacques Gaffarel	8
Casper Oimoen	13
D520 road	7
Catherine Anderson	27
Old Slovakia	8
Chaos UK	37
Ridge detection	5
John Keene (cricketer)	2
C-class ferry	2
Anete Jēkabsone-Žogota	0
Building-integrated agriculture	5
Forgotten Ten	26
The Guarani	55
Ledbetter Gardens, Dallas	2
Kuzma Derevyanko	4
Actinin alpha 3	2
Lawrence Roberts (politician)	2
Tollie Records	10
Archibald Douglas, Parson of Douglas	9
Orizuru	4
Roman Catholic Diocese of Gap	5
Pat Green	113
Søren Henriksen	5
Grosvenor Group	34
Rock shag	2
Laluque	14
The Kicking Pigeons EP	7
William Abel Pantin	7
Portland New Age	4
Alisa (gravure idol)	2
George V. Borchsenius	2
Battle of Cape Spartivento	68
Gardens of Babur	14
Demetrios Palaiologos Metochites	6
Epic Astro Story	5
Stigmella kaimanua	4
Linn Valley, Kansas	1
Maria-Gamla Stan	12
Red Line (Luas)	2
Cordis (band)	2
Sulphury flycatcher	3
Frank Jonke	5
2005–06 Iraqi Premier League	8
James Olthuis	4
Colorado Cricket League	10
Beep Prepared	8
Leucinodes africensis	4
Imperial Council (Austria)	4
University of Transkei	28
Scotty Rankine	3
Marcus M. Marks	6
GAZ-61	14
Carlos Brown (American football)	2
Alan Gaffney	14
Johnson Lam	16
Joel Baines	2
Thomas Ryum Amlie	5
New Center Commercial Historic District	5
Janine Chamot	5
Rupprecht Geiger	19
Simmudo	10
TecTile	26
Private sphere	2
Hypnotic Donuts	14
Thomas Smythe	73
2010 Minnesota Attorney General election	4
Sir Mark Palmer, 5th Baronet	2
Alice L. Pérez Sánchez	0
Colleges of the University of Cambridge	7
The Postman Always Rings Twice (1981 film)	1
Buenos Aires, Trujillo	2
The New Adventures of Little Toot	6
Metal–insulator transition	5
Andy Raleigh	8
Harold Loh	11
NEARnet	16
National Rally of Independents	33
Dublin quays	16
Ellen Johnson Sirleaf	267
Consett	672
Sarolt	95
Japanese Group	23
Uncertain data	4
Arothron caeruleopunctatus	7
Taylor Farms	26
Old Yishuv	130
Papa (2018 film)	2
Jason Cousins	13
Thryptomene 'F.C. Payne'	2
Aestheticization of violence	2
LKL Slam Dunk Contest	10
Steniodes dominicalis	4
Alexander Pypin	11
Tuymaada	7
Tallangatta & District Football League	38
Ludlow wall box	7
Torchon lace	12
Daddy (Emeli Sandé song)	0
Holly Sorensen	8
2018 LFA Segunda	8
Pride 34	15
Operation Diesel	6
East Main-High Street Historic District	2
Wim Hogenkamp	8
1988 Melanesia Cup	5
Henry Thomas (blues musician)	2
University of Applied Sciences Kufstein	11
Winnie the Pooh and Tigger Too	43
New Getter Robo	4
Brady P. Gentry	2
Gleb Lozino-Lozinskiy	5
Flag of Croatia	8
Lucius Calpurnius Piso Caesoninus (consul 112 BC)	2
U.S. Army Corps of Engineers Duluth Vessel Yard	3
Jane Cameron National Archives	6
Balanophis	6
Democratic Secular Party	4
Dieppe Canadian War Cemetery	12
Hope Church	364
Zepherina Smith	2
Bang Band Sixxx	2
Yamaha XT250	4
Elisabeth of Hanau, Countess of Hohenlohe	2
Ottawa Rape Crisis Centre	7
Linwood Historic District (Northbridge, Massachusetts)	2
Haematoxylum brasiletto	9
Lagonoy Gulf	39
Anna Schepeler-Lette	5
Knowledge process outsourcing	7
G. Sankara Pillai Cultural Complex	4
Syngman Rhee	382
Let's Get Killed	20
Vero Centre	10
Mission specialist	23
Edge of Paradise	21
Shanewis	29
Benares brass	6
Leire	193
Svealand	551
Ionisation (Varèse)	0
Stenograffia	6
Nisenan	107
Museum of Royal Worcester	12
Rover Coaches	14
Defrocking	6
Basse-sur-le-Rupt	9
Kogi prison break	4
Old Jewish Cemetery, Sarajevo	3
1935 Boston Braves season	4
Lucio Filomeno	7
North Bangkok University F.C.	2
Jane Alden Stevens	4
Juichi Yoshikawa	4
Student Studies	6
Joey (TV series)	2
Unitary enterprise	8
Panellinios B.C.	17
Alfie Moore	24
Richard Collett	11
Havelock Country Jamboree	16
Los Cerritos, Long Beach, California	3
Bozell	401
Kwinana Beach, Western Australia	5
Copy and paste programming	5
Control Alt Delete (film)	2
NGC 4103	7
NeXT Laser Printer	4
Silver Ladder	15
Expressive aphasia	21
Street children in Bangladesh	2
San Juan, Argentina	98
Ku-ring-gai Council	124
Bridget	10307
1981 England rugby union tour of Argentina	3
First Yatsenyuk government	2
Tom and Jerry (drink)	2
George Amiroutzes	21
The Adventures of Nero	67
Information & Quality Healthcare	4
Wayne Garvie	6
Manolo Mosciaro	8
McKenzie Bridge, Oregon	6
Jana Ranjani	5
Jean Nocret	8
Vera Harsányi	0
IC 1101	10
G-Unit Films and Television Inc.	6
Fukushima Kōtsū Iizaka Line	0
Vector autoregression	7
2008 Washington gubernatorial election	2
Prophethood (Ahmadiyya)	2
Bruce Smith (Australian politician)	2
Kathryn Ann Clarke	6
Isono Kazumasa	2
7th Panzer Division (Wehrmacht)	6
Girls and Boys Come Out To Play	3
Kincaid v. Gibson	7
Benzoylfentanyl	5
HMAS AE2	4
Daylesford Spa Country Railway	19
Nord Express	17
Senefelder Club	31
Moving to work	3
Companhia Portuguesa de Hipermercados	4
Oberwil-Lieli	18
Call It What You Want (New Kids on the Block song)	2
Horst Boog	6
Kiwaia jeanae	5
Mods and rockers	4
Taekwondo at the 2012 Summer Olympics – Women's +67 kg	2
OrgaNext	5
Geometry Wars: Retro Evolved	15
Gettysburg Armory	8
Lum's Love Song	2
Where Adam Stood	18
Verano azul	9
Northern Blue Entertainment	6
Reality Ends Here	13
New Mexico State Road 273	2
Lunarcrete	6
Cäcilie M.	0
Northern Falcons FC	2
Choptank people	2
George Dewey Clyde	9
Evgenia Tur	10
United Andean Indian Mission	9
Arena (Duran Duran album)	2
Solar eclipse of December 26, 2038	2
2017–18 Northern Illinois Huskies men's basketball team	4
Peugeot Type 126	5
Cermatulus nasalis	7
Peter Hargitai	8
New Zealand tramping tracks	2
Nokomis 3	8
Fables and Parables	17
National Museum of the Royal Navy	67
Södermanland Runic Inscription 245	0
The Day the Earth Stood Still	261
Jealous (Labrinth song)	2
Ooaworld	2
Dialium indum	7
David Moore (American football)	2
Michael S. Bennett	9
Proiphys amboinensis	7
1988 NCAA Women's Gymnastics Championship	2
Lateral nasal branch of facial artery	2
Lalinde	30
Psalm 110	54
Allard J2X-C	5
Almira Hart Lincoln Phelps	7
Sair Sapata	5
North Haven, New York	4
Carlos Rodrigues Corrêa	0
Halsön (Korsnäs)	0
Canadian Institute of Traffic and Transportation	5
Nicaragua–Spain relations	4
Box plot	11
Matarazzo Building	7
Rosy starling	4
The Dome Event	6
Marmalade (magazine)	2
Zhang Xueming	8
Third Battle of the Hook	7
Southern Pacific 9010	2
Jubilee Medal "50 Years of the Armed Forces of the USSR"	11
Egypt–North Korea relations	4
Eastern rainforest grammomys	2
Wallace Beery	372
Charles Smart Roy	7
Clessie Cummins	14
Ravindra Kalakshetra	16
2015 Gagarin Cup playoffs	6
Greenwood, Seattle	2
Daniel Bilalian	10
History of African immigrants in London	2
Isabel Aretz	11
Faunsdale Plantation	12
February 1974 United Kingdom general election	4
Fanning friction factor	32
Hafner A.R.III Gyroplane	4
Leonard Harper	40
William of Ware	10
Yankee Doodle in Berlin	8
Murano, Toronto	2
István Kecskés (linguist)	0
Tamara Lawrance	6
Skorpa Church	6
Battle of Mokra	28
Christ Church, Milton	8
Diamond Mountains	33
Decortication	7
Ed Clancy	38
Flag of Sri Lanka	6
GISSI	16
Paul do Mar	27
David Dunstan	6
The Anita Bryant Story	7
Vice President of Chile	14
Modern chimney cleaning	2
Martand Sun Temple	18
Kabutowari	4
Christian Hefenbrock	4
David Pablos	8
Meredith Yayanos	3
State of affairs (philosophy)	2
Marstons Mills, Massachusetts	12
Archidamus II	50
O-Sensei (comics)	1
Shaundakul	47
Hank Lyon	4
Godda (community development block)	2
Pier Francesco Mola	35
Federbrau Volleyball	2
Ephippiger perforatus	8
Michael Keon	15
Mod Fun	60
The News & Advance	27
Isomorphic JavaScript	8
Baseball at the 2018 Asian Games	4
Prince of Wales Batteries	4
Central Atlantic Collegiate Conference	23
Andy Lewis (triathlete)	2
Carl Goldberg Products	5
How to Grow a Band	10
Ivan Kalyayev	12
Gull wing	5
Project Archangel (radio serial)	2
Casa Padre	10
Nathan Field	113
St. Michael the Archangel Church, Madison	2
Fake Songs	19
Max Harris (poet)	2
The Man Who Wouldn't Talk (1958 film)	2
Joan Cwaik	4
Gulbadan Begum of Natore	8
Voodoo Highway Music & Post Inc.	4
HMS Grimsby (M108)	2
Area-7	12
Standards in Public Office Commission	46
Peter Green discography	2
2007–08 Leeds United F.C. season	2
Stanley Armour Dunham	10
Mežaparks	0
Hot Burritos! The Flying Burrito Brothers Anthology 1969–1972	5
Neoheterophrictus sahyadri	5
1893–94 Chicago Maroons men's basketball team	4
Joyce Barry	7
Bénédicte Peyrol	0
Roger Sherman Greene	15
1990 NSWRL season	26
Ronald Gillespie	11
Porter Township, Scioto County, Ohio	2
Park Seung	63
1982 NCAA Division II football season	22
Thomas Keys Residence	2
Emma Ahuena Taylor	7
Suppletion	10
Pink Cream 69	85
Robert Gunawardena	18
J. Daniel Howard	6
Komelia Hongja Okim	5
HMCS York	15
Banasura	173
1818 Brahms	4
Hesperolinon serpentinum	6
Cave of Zubialde	4
Theatre Royal, Bury St Edmunds	14
Province of Maryland	299
Barbara Bloom (television executive)	2
Quetecsaurus	15
HMS Vanquisher (D54)	2
Joseph LaShelle	16
Little Magnets Versus the Bubble of Babble	9
Heart of America Sports Attractions	23
Turmus Ayya	39
New South Wales HUB type carriage stock	2
Tijuana Moods	8
Hereford F.C.	17
Hamdawayh ibn Ali ibn Isa ibn Mahan	5
Gmina Budry	7
Effigy of the Forgotten	26
Tennessee State Route 233	2
Sylvester Smith Farmstead	4
Murdo Fraser	33
Radicofani	24
Sikanderpur, Uttar Pradesh	2
Fujisan (train)	2
Red Willow County, Nebraska	21
Issidae	21
Andrew Bird's Bowl of Fire	10
Goyescas (opera)	2
Ramón González Valencia	0
Thomas Legge	17
Nature Medicine	90
2003–04 FIBA Europe Cup	6
Richard Evans Schultes	43
9.3×57mm Mauser	2
There Will Be Violence	6
St. Mary High School (Jersey City, New Jersey)	2
Anton Arensky	68
Jesus schläft, was soll ich hoffen? BWV 81	0
Jonas Žukas	0
Millbank Millennium Pier	13
Bathgate and Coatbridge Railway	29
Chris Plummer (film editor)	2
Michael Pangilinan	16
Homer Hurst	4
Blake Edwards	436
Spigelia genuflexa	8
Lost in Love (Air Supply song)	2
Famine events	4
Poverty in Africa	5
Richard de Grenville	33
Jacaraípe, Espírito Santo	0
Juan Jesús Piñero Bolarín	0
Gavriil Adrianovich Tikhov	5
Impostora	49
Calsita	11
Otto Bremer Trust	9
William Tryon	171
Henry Flear	4
Uncial 0246	4
Stephen Chalke	11
Puerto Rican hutia	7
01:59PM	6
1111 19th Street	11
Ghost catshark	2
The Citadel Bulldogs baseball	25
Eger wine region	15
Wilfred Wood	20
Larrabee Elementary School	10
Isis (song)	2
Le Massif	40
The Bard (poem)	2
Marie H. Guise Newcomb	4
E-mu Proteus X	2
TWU Titans	3
BulSemCor	11
Léon Gérin	0
Cherelle Khassal	5
Dia Dia Dia	9
An Nam chí lược	0
George Dick (footballer)	2
Sixteenth government of Israel	1
Aristida purpurea	7
Raccoon Creek (Tomhicken Creek tributary)	2
1972 European Formula Two Championship	2
Georges Couthon	23
Futako-Shinchi Station	6
Coil car	5
Arctic Submarine Laboratory	18
Instituto Nacional de Tierras	5
Sathit Bensoh	5
Staples-Crafts-Wiswall Farm	4
Vesterbro Pharmacy	5
2009 Liga de Fútbol Profesional Boliviano season	0
Ritchie Brothers	21
Tom Pocock	10
Lord William Cecil (courtier)	2
St Chrysostom’s Church, Hockley	4
Trash Polka	14
Vic Fair	4
Babi kecap	4
Doto columbiana	6
Nigeria and the United Nations	3
Dalian Shide F.C.	61
Blueprint for Disaster: The Unraveling of Chicago Public Housing	4
Charlie Lyne	14
C. K. Fauver	4
Roscoe Reynolds	8
Cuisine of Equatorial Guinea	4
David Hurst Thomas	16
Sasha Meneghel	14
Different Kind of Love	43
Inca Mummies: Secrets of a Lost World	2
Dmytro Bortniansky	15
United States Court House (El Paso)	2
Weak trace-class operator	3
Children of the Anachronistic Dynasty	10
WMF Group	8
Mordechai Mano	11
1948 Geelong state by-election	2
Reservoir Dogs (video game)	2
Sidney F. Wicks	6
Pajala Airport	6
Sex differences in schizophrenia	4
Telefone (mixtape)	2
Barbara Cleverly	5
Palaeospheniscus gracilis	6
Golden Knight	1153
Amritsar district	105
Matthew Kent	13
Bambo Diaby	4
Constantin Werner	14
Sartell, Minnesota	14
Wadham Creek	22
MChess Pro	19
Gilbert Shaw	14
Douglas Ranch, Buckeye	2
George Elmer Browne	18
Erlangen-Höchstadt	0
Ahmed Zaki (actor)	2
Konpa	58
Cortez, Colorado	61
Camp Northway	10
West Indian cricket team in New Zealand in 2005–06	2
Mirror (Lil Wayne song)	2
Veronika Harcsa	9
Vincent Ferniot	8
Yevgeny Primakov Jr.	6
Alick Lill	3
PSMA6	6
Hiram Kahanawai	9
Guido Hatzis	15
US national security privatization	2
Langeleben	25
Ward No. 104, Kolkata Municipal Corporation	5
Stephanie Kantis	7
Obersee (Rur)	2
Canal d'Orléans	0
Certified Professional Broadcast Engineer	4
Los Muñequitos de Matanzas	0
Allegory of Divine Providence and Barberini Power (Cortona)	2
Ioannina Radio DeeJay 89.6	2
Tours Aillaud	6
Drop It on Me	6
Guintacan	7
Taha Muhie-eldin Marouf	4
Daite Kuretara Ii no ni	7
City Road Basin	28
2013 Savannah State Tigers football team	4
Air mass (astronomy)	2
OverstockArt.com	2
Kevin Mullin	12
Björn Stenvers	0
1993–94 Pittsburgh Penguins season	4
Louisiana Sports Hall of Fame & Northwest Louisiana History Museum – Natchitoches	5
English Open	307
H.Y. Mohan Ram	4
Mebane Commercial Historic District	5
Kiekie (clothing)	2
Kai Øverland	5
Coppenhall High School	6
De Kooy Airfield	9
Biederitz–Trebnitz railway	3
Niebla laminaria	10
Simon Simonian	7
Sri Raya MRT station	6
Spenta R. Wadia	6
YouVersion	42
Mohammad Ali Khan Mohmand	4
Derek Taunt	8
Leigh Daniel	7
Izvorne i novokomponovane narodne pesme	9
Volleyball at the 2008 Summer Olympics – Men's tournament	2
Paulyn Ubial	3
Louis LaPierre	3
Charley Donnelly	5
Peggy Stewart House	5
Sheldon Levy	13
Stefano Casiraghi	24
V8 (UK band)	2
Sandwich tern	79
Mei Sheng	34
Dirgantara Mandala Museum	8
Remmy Kasule	6
Masulkar colony	2
Gulf of Aqaba	305
Henry M. Moreno	4
Jane Sissmore	5
Logan Kilgore	8
Peggy Zina	55
Lake View High School (Chicago)	2
Pirtó	0
Urwah ibn Mas'ud	9
Anna Kharitonova	2
Chris Prynoski	28
Romanche Trench	8
3 Skulls of the Toltecs	6
Brian Robinson (hiker)	2
Technion theater	6
Saline River (Little River tributary)	2
Yvette Williams	22
1956 Indianapolis 500	8
Social War (220–217 BC)	17
56 Dean Street	6
HIV/AIDS in South America	2
Jacques Rossi	8
Scott Brown (DJ)	2
Adam Soilleux	2
Manuel María Fernández Teixeiro	0
Mehdi Sahnoune	6
Arangeh	18
Coppa Fiera di Milano	4
Mulgara (software)	2
Russkaya mysl	6
South Candler Street–Agnes Scott College Historic District	4
Robert Derzon	2
LiveWired Ministries	6
2008 Detroit Shock season	2
Goodnight Vienna	55
44M Tas Rohamlöveg	0
Byron Black	59
Madonna of Roudnice	2
AMPRNet	10
PiliPinas Debates 2016 – Metro Manila leg	2
Hertfordshire Regiment	132
Domenico da Cese	7
Mabel Newcomer	6
Military career of Dwight D. Eisenhower	2
Gleirscher Fernerkogel	7
Graham Addley	5
Heimrad Prem	17
Warren G	2065
Isabel Briggs Myers	44
G 3/08	10
Hans Luedtke	6
Wait & See (Risk)	30
10, 9, 8, 7, 6, 5, 4, 3, 2, 1	51
Teatro del Giglio	18
Adventism in Norway	4
2017–18 Portland Pilots women's basketball team	4
Pioneer 3	41
